Origin,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
GNV,221.0,427.0,691.0,942.0,1189.0,1427.0,1670.0,1918.0,2164.0,2398.0,2620.0,2869.0,3062.0,3236.0,3438.0,3634.0,3834.0,4025.0,4201.0,4378.0,4567.0,4755.0,4944.0,5131.0,5313.0,5493.0,5696.0,5879.0,5990.0,6144.0,6264.0,6373.0,6429.0,6464.0,6516.0,6578.0,6934.0,7261.0,7636.0,7995.0,8394.0,8743.0,9101.0,9479.0,9827.0,10223.0,10609.0,10981.0,11333.0,11660.0,12090.0,12537.0,12995.0,13427.0,13863.0,14320.0,14764.0,15230.0,15674.0,16113.0
GPT,332.0,630.0,995.0,1349.0,1691.0,2032.0,2363.0,2687.0,2984.0,3279.0,3552.0,3809.0,4071.0,4315.0,4579.0,4828.0,5088.0,5369.0,5631.0,5896.0,6141.0,6408.0,6668.0,6910.0,7098.0,7271.0,7482.0,7672.0,7878.0,8077.0,8275.0,8463.0,8637.0,8838.0,9023.0,9212.0,9519.0,9810.0,10145.0,10498.0,10867.0,11254.0,11638.0,12027.0,12361.0,12710.0,13042.0,13361.0,13716.0,14013.0,14376.0,14743.0,15128.0,15476.0,15850.0,16235.0,16615.0,17035.0,17412.0,17809.0
GRB,346.0,692.0,1216.0,1636.0,1967.0,2441.0,2975.0,3480.0,3940.0,4428.0,4852.0,5208.0,5441.0,5669.0,6028.0,6348.0,6676.0,7027.0,7399.0,7754.0,7988.0,8288.0,8604.0,8876.0,9154.0,9452.0,9836.0,10216.0,10663.0,11081.0,11477.0,11879.0,12202.0,12508.0,12808.0,13077.0,13408.0,13715.0,14129.0,14544.0,14963.0,15347.0,15683.0,16030.0,16384.0,16892.0,17338.0,17793.0,18122.0,18400.0,18808.0,19179.0,19582.0,20020.0,20470.0,20958.0,21488.0,21993.0,22358.0,22808.0
GRI,58.0,106.0,163.0,216.0,271.0,325.0,382.0,438.0,494.0,549.0,604.0,662.0,662.0,662.0,662.0,662.0,662.0,662.0,711.0,765.0,820.0,877.0,920.0,974.0,1026.0,1055.0,1055.0,1055.0,1055.0,1108.0,1164.0,1222.0,1282.0,1291.0,1291.0,1291.0,1362.0,1428.0,1502.0,1574.0,1652.0,1743.0,1837.0,1929.0,2015.0,2096.0,2174.0,2265.0,2362.0,2450.0,2545.0,2622.0,2717.0,2815.0,2915.0,3013.0,3104.0,3195.0,3279.0,3372.0
GRK,372.0,700.0,1063.0,1418.0,1768.0,2130.0,2503.0,2872.0,3216.0,3577.0,3906.0,4230.0,4444.0,4645.0,4873.0,5101.0,5237.0,5391.0,5518.0,5646.0,5764.0,5891.0,6014.0,6135.0,6234.0,6350.0,6514.0,6619.0,6720.0,6852.0,6981.0,7098.0,7188.0,7294.0,7400.0,7551.0,7780.0,7976.0,8201.0,8419.0,8646.0,8924.0,9213.0,9501.0,9753.0,10008.0,10256.0,10477.0,10723.0,10947.0,11224.0,11483.0,11785.0,12059.0,12379.0,12701.0,12979.0,13231.0,13510.0,13781.0
GRR,1009.0,1872.0,2914.0,3938.0,5012.0,5957.0,6914.0,7904.0,8848.0,9770.0,10645.0,11463.0,12197.0,12898.0,13678.0,14420.0,15240.0,16062.0,16726.0,17434.0,18200.0,19005.0,19791.0,20508.0,21383.0,22275.0,23274.0,24172.0,25061.0,26016.0,26983.0,27960.0,28739.0,29567.0,30395.0,31237.0,32543.0,33786.0,35318.0,36606.0,37852.0,39198.0,40666.0,42165.0,43594.0,45109.0,46625.0,48194.0,49583.0,50894.0,52509.0,54014.0,55602.0,57173.0,58779.0,60441.0,62003.0,63664.0,65246.0,66846.0
GSO,636.0,1206.0,1912.0,2581.0,3244.0,3797.0,4323.0,4865.0,5506.0,6099.0,6606.0,7055.0,7448.0,7808.0,8276.0,8810.0,9362.0,9885.0,10337.0,10838.0,11420.0,12048.0,12580.0,12968.0,13329.0,13716.0,14174.0,14582.0,15010.0,15472.0,15965.0,16474.0,16974.0,17516.0,18024.0,18401.0,19307.0,20174.0,21150.0,22197.0,23257.0,24385.0,25522.0,26651.0,27658.0,28762.0,29862.0,30936.0,32126.0,33195.0,34471.0,35807.0,37001.0,38196.0,39404.0,40580.0,41703.0,42903.0,44074.0,45210.0
GSP,531.0,979.0,1582.0,2200.0,2848.0,3442.0,4027.0,4596.0,5161.0,5787.0,6394.0,7006.0,7510.0,8040.0,8712.0,9358.0,10038.0,10754.0,11282.0,11840.0,12419.0,12982.0,13517.0,14015.0,14454.0,14844.0,15242.0,15785.0,16462.0,17043.0,17541.0,18112.0,18659.0,19178.0,19711.0,20224.0,21139.0,21933.0,22804.0,23823.0,24901.0,25995.0,27208.0,28515.0,29802.0,31122.0,32312.0,33517.0,34675.0,35743.0,36990.0,38192.0,39532.0,40934.0,42360.0,43772.0,45060.0,46476.0,47823.0,49183.0
GST,0.0,0.0,0.0,0.0,0.0,24.0,54.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,102.0,133.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,159.0,184.0,215.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,267.0,297.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,321.0,346.0,377.0,403.0,403.0,403.0,403.0,403.0
GTF,143.0,274.0,418.0,576.0,772.0,975.0,1204.0,1430.0,1619.0,1809.0,1970.0,2134.0,2285.0,2391.0,2552.0,2671.0,2787.0,2977.0,3219.0,3445.0,3593.0,3717.0,3829.0,3951.0,4041.0,4152.0,4282.0,4392.0,4511.0,4700.0,4869.0,5027.0,5167.0,5293.0,5409.0,5535.0,5647.0,5748.0,5886.0,6019.0,6155.0,6325.0,6515.0,6732.0,6888.0,7055.0,7216.0,7380.0,7497.0,7598.0,7743.0,7885.0,8021.0,8178.0,8351.0,8517.0,8670.0,8837.0,8994.0,9159.0
GTR,83.0,153.0,240.0,324.0,410.0,495.0,582.0,668.0,753.0,841.0,924.0,1000.0,1080.0,1160.0,1249.0,1334.0,1423.0,1509.0,1592.0,1680.0,1764.0,1852.0,1932.0,2005.0,2082.0,2158.0,2246.0,2327.0,2389.0,2451.0,2531.0,2619.0,2700.0,2789.0,2871.0,2945.0,3023.0,3098.0,3186.0,3272.0,3360.0,3444.0,3533.0,3622.0,3705.0,3794.0,3880.0,3956.0,4038.0,4116.0,4204.0,4290.0,4380.0,4485.0,4592.0,4706.0,4810.0,4922.0,5029.0,5136.0
GUC,73.0,149.0,257.0,283.0,289.0,306.0,355.0,400.0,423.0,423.0,425.0,472.0,519.0,562.0,611.0,616.0,616.0,618.0,649.0,668.0,672.0,672.0,673.0,709.0,746.0,780.0,823.0,827.0,827.0,827.0,828.0,828.0,828.0,828.0,828.0,874.0,921.0,956.0,1004.0,1008.0,1008.0,1012.0,1043.0,1062.0,1062.0,1062.0,1062.0,1099.0,1143.0,1178.0,1221.0,1222.0,1222.0,1246.0,1277.0,1296.0,1296.0,1296.0,1296.0,1335.0
GUM,31.0,59.0,89.0,119.0,148.0,178.0,209.0,240.0,270.0,299.0,329.0,360.0,391.0,420.0,451.0,481.0,512.0,542.0,573.0,604.0,634.0,666.0,696.0,726.0,757.0,785.0,816.0,846.0,877.0,907.0,938.0,969.0,998.0,1029.0,1059.0,1090.0,1121.0,1149.0,1180.0,1210.0,1242.0,1302.0,1364.0,1434.0,1500.0,1566.0,1635.0,1705.0,1776.0,1838.0,1908.0,1976.0,2047.0,2115.0,2184.0,2255.0,2323.0,2394.0,2462.0,2537.0
HDN,149.0,299.0,470.0,491.0,491.0,496.0,527.0,558.0,567.0,587.0,587.0,706.0,884.0,1056.0,1242.0,1279.0,1310.0,1339.0,1369.0,1416.0,1476.0,1528.0,1557.0,1704.0,1880.0,2039.0,2201.0,2237.0,2246.0,2246.0,2328.0,2402.0,2460.0,2516.0,2516.0,2653.0,2876.0,3076.0,3316.0,3340.0,3340.0,3341.0,3373.0,3408.0,3419.0,3420.0,3423.0,3555.0,3801.0,4035.0,4294.0,4296.0,4296.0,4330.0,4406.0,4460.0,4460.0,4460.0,4460.0,4610.0
HGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,26.0,35.0,46.0,63.0,80.0,93.0,101.0,110.0,123.0,134.0,144.0,152.0,165.0,177.0,191.0,220.0,250.0,269.0,277.0,287.0,300.0,316.0
HHH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,170.0,249.0,338.0,425.0,505.0,589.0,664.0,753.0,910.0,1114.0,1387.0,1672.0,1959.0,2139.0,2325.0,2503.0,2685.0
HIB,75.0,151.0,235.0,315.0,396.0,470.0,553.0,634.0,716.0,799.0,877.0,961.0,1041.0,1118.0,1196.0,1274.0,1357.0,1439.0,1522.0,1604.0,1686.0,1769.0,1845.0,1924.0,2002.0,2065.0,2119.0,2169.0,2223.0,2275.0,2327.0,2381.0,2431.0,2484.0,2533.0,2584.0,2634.0,2681.0,2732.0,2781.0,2835.0,2886.0,2938.0,2992.0,3042.0,3095.0,3147.0,3199.0,3251.0,3297.0,3349.0,3399.0,3453.0,3503.0,3557.0,3610.0,3661.0,3715.0,3765.0,3817.0
HLN,106.0,211.0,325.0,457.0,599.0,737.0,883.0,1027.0,1162.0,1303.0,1443.0,1560.0,1678.0,1798.0,1942.0,2079.0,2225.0,2369.0,2515.0,2666.0,2809.0,2959.0,3097.0,3222.0,3334.0,3444.0,3589.0,3727.0,3873.0,4018.0,4165.0,4314.0,4458.0,4605.0,4746.0,4891.0,5010.0,5126.0,5271.0,5383.0,5501.0,5663.0,5845.0,6025.0,6197.0,6374.0,6540.0,6691.0,6801.0,6900.0,7019.0,7130.0,7245.0,7356.0,7474.0,7593.0,7703.0,7818.0,7923.0,8037.0
HNL,3873.0,7332.0,11251.0,15046.0,19034.0,23157.0,27440.0,31601.0,35244.0,39005.0,42728.0,46707.0,50559.0,54143.0,58097.0,61914.0,65896.0,70034.0,74355.0,78634.0,82349.0,86149.0,89833.0,93833.0,97625.0,101110.0,105125.0,109022.0,113139.0,117451.0,121923.0,126292.0,130140.0,134072.0,137855.0,141956.0,145877.0,149394.0,153512.0,157456.0,161610.0,165950.0,170358.0,174746.0,178698.0,182788.0,186740.0,190995.0,194916.0,198403.0,202540.0,206596.0,211071.0,215669.0,220416.0,225141.0,229391.0,233798.0,238169.0,242952.0
HOB,43.0,89.0,141.0,192.0,245.0,300.0,357.0,408.0,454.0,507.0,555.0,600.0,646.0,695.0,743.0,787.0,840.0,893.0,947.0,1001.0,1048.0,1100.0,1151.0,1201.0,1251.0,1298.0,1350.0,1396.0,1451.0,1505.0,1561.0,1606.0,1646.0,1699.0,1755.0,1812.0,1868.0,1920.0,1977.0,2033.0,2090.0,2145.0,2203.0,2261.0,2315.0,2373.0,2427.0,2484.0,2542.0,2593.0,2647.0,2701.0,2757.0,2811.0,2868.0,2925.0,2977.0,3039.0,3127.0,3214.0
HOU,4570.0,8631.0,13337.0,17966.0,22572.0,27351.0,32390.0,37208.0,41756.0,46437.0,51093.0,55813.0,60280.0,64462.0,69049.0,73279.0,77642.0,82203.0,86807.0,91377.0,95715.0,100152.0,104616.0,109231.0,113662.0,117642.0,122244.0,126651.0,131201.0,135838.0,140605.0,144433.0,148211.0,152641.0,157175.0,161773.0,166330.0,170449.0,175248.0,179909.0,184709.0,189602.0,194652.0,199503.0,203942.0,208786.0,213678.0,218613.0,223536.0,227846.0,232723.0,237440.0,242299.0,247247.0,252486.0,257531.0,262308.0,267379.0,272089.0,277027.0
HPN,649.0,1264.0,1911.0,2571.0,3250.0,3896.0,4581.0,5263.0,5900.0,6618.0,7266.0,7850.0,8376.0,8892.0,9497.0,10082.0,10682.0,11301.0,11890.0,12490.0,13044.0,13669.0,14260.0,14833.0,15340.0,15800.0,16371.0,16920.0,17511.0,18080.0,18687.0,19308.0,19836.0,20451.0,20932.0,21408.0,22120.0,22781.0,23498.0,24296.0,25112.0,25917.0,26761.0,27623.0,28427.0,29263.0,30089.0,30903.0,31751.0,32556.0,33539.0,34499.0,35487.0,36424.0,37390.0,38376.0,39291.0,40263.0,41207.0,42153.0
HRL,277.0,537.0,825.0,1106.0,1377.0,1647.0,1935.0,2211.0,2477.0,2757.0,3031.0,3301.0,3541.0,3777.0,4043.0,4281.0,4537.0,4795.0,5061.0,5327.0,5573.0,5791.0,6018.0,6239.0,6422.0,6604.0,6829.0,7071.0,7313.0,7545.0,7751.0,7921.0,8102.0,8310.0,8490.0,8680.0,8952.0,9209.0,9526.0,9808.0,10093.0,10369.0,10653.0,10943.0,11209.0,11494.0,11777.0,12079.0,12407.0,12698.0,13120.0,13500.0,13891.0,14253.0,14644.0,15034.0,15389.0,15752.0,16093.0,16449.0
HSV,411.0,760.0,1184.0,1604.0,2031.0,2463.0,2884.0,3316.0,3691.0,4080.0,4436.0,4812.0,5125.0,5433.0,5789.0,6112.0,6457.0,6803.0,7154.0,7504.0,7854.0,8222.0,8550.0,8836.0,9113.0,9366.0,9674.0,9983.0,10325.0,10654.0,11016.0,11368.0,11688.0,12036.0,12375.0,12681.0,13296.0,13882.0,14575.0,15252.0,15988.0,16697.0,17409.0,18166.0,18879.0,19639.0,20401.0,21102.0,21792.0,22433.0,23231.0,24000.0,24752.0,25570.0,26415.0,27261.0,28107.0,28978.0,29793.0,30579.0
HTS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,47.0,76.0,129.0,201.0,334.0,489.0,620.0,682.0,741.0,797.0,840.0,860.0,897.0,955.0,1016.0,1099.0,1217.0,1341.0,1419.0,1440.0,1466.0,1498.0,1539.0
HVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,148.0,213.0,290.0,369.0,442.0,516.0,596.0,678.0,764.0,840.0,921.0,986.0,1051.0,1145.0,1231.0,1322.0,1407.0,1487.0,1582.0,1674.0,1770.0,1867.0,1949.0
HYA,0.0,0.0,0.0,0.0,0.0,12.0,43.0,74.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,97.0,122.0,152.0,183.0,197.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,218.0,249.0,280.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,297.0,318.0,349.0,379.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,383.0,401.0,432.0,463.0,466.0,466.0,466.0,466.0
HYS,51.0,98.0,151.0,201.0,253.0,304.0,356.0,407.0,458.0,511.0,560.0,610.0,660.0,707.0,759.0,808.0,859.0,905.0,956.0,1008.0,1060.0,1112.0,1162.0,1213.0,1260.0,1308.0,1360.0,1409.0,1462.0,1513.0,1564.0,1617.0,1666.0,1718.0,1771.0,1820.0,1873.0,1921.0,1971.0,2060.0,2163.0,2260.0,2362.0,2465.0,2564.0,2672.0,2775.0,2874.0,2968.0,3058.0,3153.0,3253.0,3349.0,3445.0,3553.0,3655.0,3758.0,3862.0,3956.0,4060.0
IAD,3617.0,6469.0,9405.0,12329.0,15543.0,18839.0,22129.0,25325.0,28234.0,31213.0,33881.0,36643.0,38924.0,41133.0,43736.0,46464.0,49368.0,52487.0,55678.0,58821.0,61706.0,64759.0,67660.0,70489.0,73023.0,75273.0,77965.0,80978.0,84187.0,87531.0,91035.0,94607.0,97610.0,100789.0,103777.0,106820.0,111784.0,116183.0,121390.0,126671.0,132330.0,138298.0,144422.0,150585.0,156449.0,162632.0,168473.0,174322.0,179404.0,183887.0,189550.0,195277.0,201045.0,207003.0,213095.0,219143.0,224782.0,230734.0,236670.0,242419.0
IAG,29.0,58.0,96.0,126.0,153.0,178.0,205.0,232.0,254.0,276.0,303.0,334.0,362.0,396.0,440.0,473.0,497.0,521.0,548.0,574.0,596.0,616.0,655.0,714.0,769.0,829.0,899.0,962.0,1004.0,1043.0,1084.0,1123.0,1149.0,1171.0,1194.0,1216.0,1279.0,1356.0,1466.0,1543.0,1602.0,1648.0,1714.0,1781.0,1832.0,1894.0,1956.0,2014.0,2059.0,2132.0,2248.0,2351.0,2415.0,2476.0,2551.0,2619.0,2660.0,2716.0,2780.0,2844.0
IAH,13191.0,25139.0,38955.0,52206.0,66212.0,79980.0,93833.0,107065.0,119179.0,132270.0,144865.0,157110.0,168583.0,179592.0,191239.0,202036.0,213645.0,225037.0,236511.0,248051.0,258788.0,270281.0,281131.0,292200.0,302870.0,312701.0,324132.0,334627.0,345970.0,357161.0,368506.0,377660.0,386563.0,397131.0,407167.0,417616.0,430959.0,443801.0,458301.0,472312.0,486578.0,501197.0,516150.0,531277.0,545350.0,560123.0,574596.0,589162.0,603625.0,616846.0,632395.0,646875.0,661793.0,676274.0,691419.0,706435.0,720541.0,735794.0,750636.0,765763.0
ICT,637.0,1245.0,1979.0,2711.0,3460.0,4259.0,5025.0,5787.0,6472.0,7162.0,7858.0,8567.0,9252.0,9863.0,10533.0,11246.0,11860.0,12453.0,13118.0,13821.0,14439.0,15092.0,15723.0,16308.0,16953.0,17554.0,18251.0,18970.0,19734.0,20428.0,21127.0,21831.0,22479.0,23135.0,23739.0,24344.0,25164.0,25899.0,26730.0,27555.0,28405.0,29298.0,30265.0,31217.0,32043.0,33011.0,33831.0,34705.0,35483.0,36204.0,37085.0,37942.0,38851.0,39755.0,40673.0,41594.0,42451.0,43350.0,44181.0,45049.0
IDA,183.0,342.0,514.0,696.0,890.0,1116.0,1379.0,1632.0,1833.0,2034.0,2224.0,2426.0,2630.0,2816.0,3009.0,3204.0,3409.0,3610.0,3853.0,4092.0,4292.0,4499.0,4692.0,4873.0,5048.0,5216.0,5408.0,5605.0,5808.0,6015.0,6237.0,6484.0,6682.0,6886.0,7079.0,7261.0,7457.0,7633.0,7835.0,8049.0,8275.0,8475.0,8680.0,8853.0,8965.0,9111.0,9268.0,9421.0,9555.0,9691.0,9861.0,10047.0,10217.0,10407.0,10608.0,10810.0,11025.0,11242.0,11378.0,11526.0
IFP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,44.0,74.0,105.0,135.0,166.0,197.0,227.0,258.0,288.0,319.0,350.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0,364.0
ILG,26.0,44.0,70.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0
ILM,149.0,273.0,422.0,556.0,687.0,876.0,1071.0,1259.0,1450.0,1664.0,1871.0,2052.0,2245.0,2417.0,2590.0,2765.0,2944.0,3163.0,3397.0,3640.0,3894.0,4146.0,4392.0,4601.0,4801.0,4993.0,5198.0,5399.0,5523.0,5698.0,5820.0,5964.0,6160.0,6363.0,6519.0,6666.0,7094.0,7524.0,8020.0,8604.0,9214.0,9781.0,10395.0,10979.0,11382.0,11914.0,12421.0,12921.0,13460.0,13934.0,14464.0,14996.0,15582.0,16181.0,16788.0,17411.0,17937.0,18520.0,19083.0,19631.0
IMT,53.0,104.0,160.0,216.0,272.0,328.0,385.0,442.0,498.0,554.0,606.0,662.0,716.0,766.0,821.0,874.0,931.0,987.0,1043.0,1101.0,1156.0,1213.0,1266.0,1318.0,1369.0,1418.0,1475.0,1530.0,1587.0,1643.0,1700.0,1758.0,1813.0,1871.0,1926.0,1982.0,2037.0,2087.0,2144.0,2195.0,2227.0,2282.0,2341.0,2399.0,2454.0,2512.0,2569.0,2625.0,2682.0,2724.0,2779.0,2833.0,2891.0,2946.0,3004.0,3061.0,3117.0,3175.0,3229.0,3280.0
IND,2029.0,3829.0,6175.0,8506.0,10830.0,13183.0,15690.0,18025.0,20168.0,22529.0,24956.0,27409.0,29570.0,31639.0,34076.0,36376.0,38805.0,41238.0,43595.0,45768.0,47768.0,49875.0,51903.0,53895.0,55943.0,57819.0,60131.0,62448.0,64791.0,67178.0,69650.0,72047.0,74114.0,76357.0,78458.0,80565.0,84303.0,87747.0,91835.0,95911.0,100108.0,104241.0,108478.0,112556.0,116295.0,120562.0,124571.0,128571.0,132254.0,135692.0,140049.0,144073.0,148296.0,152355.0,156522.0,160515.0,164267.0,168513.0,172545.0,176650.0
INL,52.0,100.0,153.0,204.0,253.0,301.0,352.0,403.0,455.0,507.0,555.0,608.0,659.0,707.0,757.0,806.0,854.0,906.0,960.0,1010.0,1062.0,1114.0,1162.0,1213.0,1262.0,1309.0,1360.0,1412.0,1464.0,1516.0,1570.0,1622.0,1674.0,1727.0,1774.0,1827.0,1876.0,1923.0,1976.0,2025.0,2076.0,2134.0,2195.0,2257.0,2310.0,2362.0,2414.0,2466.0,2519.0,2565.0,2618.0,2668.0,2721.0,2780.0,2841.0,2904.0,2956.0,3009.0,3058.0,3107.0
ISN,249.0,464.0,733.0,960.0,1202.0,1439.0,1683.0,1912.0,2087.0,2307.0,2516.0,2699.0,2867.0,3032.0,3185.0,3322.0,3469.0,3611.0,3755.0,3903.0,4043.0,4144.0,4231.0,4310.0,4373.0,4429.0,4506.0,4591.0,4684.0,4770.0,4862.0,4953.0,5085.0,5214.0,5353.0,5479.0,5582.0,5689.0,5791.0,5901.0,6024.0,6163.0,6285.0,6426.0,6556.0,6694.0,6777.0,6838.0,6903.0,6952.0,7014.0,7071.0,7133.0,7211.0,7299.0,7387.0,7445.0,7463.0,7463.0,7463.0
ISP,352.0,662.0,1074.0,1492.0,1942.0,2330.0,2727.0,3098.0,3448.0,3814.0,4206.0,4604.0,4954.0,5291.0,5693.0,6122.0,6562.0,6952.0,7341.0,7714.0,8064.0,8418.0,8801.0,9211.0,9580.0,9902.0,10289.0,10704.0,11147.0,11510.0,11902.0,12287.0,12629.0,13167.0,13753.0,14334.0,14870.0,15380.0,15873.0,16444.0,17024.0,17559.0,18088.0,18567.0,18949.0,19347.0,19800.0,20282.0,20749.0,21157.0,21665.0,22115.0,22528.0,22940.0,23380.0,23822.0,24201.0,24595.0,25128.0,25732.0
ITH,0.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,89.0,162.0,234.0,319.0,405.0,490.0,534.0,590.0,676.0,763.0,843.0,922.0,979.0,1030.0,1104.0,1188.0,1277.0,1362.0,1447.0,1535.0,1618.0,1680.0,1760.0,1845.0,1931.0,2006.0,2094.0,2180.0,2268.0,2343.0,2413.0,2498.0,2583.0,2672.0,2753.0,2822.0,2891.0,2953.0,3037.0,3118.0,3207.0,3291.0,3380.0,3468.0,3552.0,3645.0,3730.0,3811.0
ITO,503.0,963.0,1499.0,2030.0,2574.0,3116.0,3678.0,4232.0,4725.0,5228.0,5707.0,6211.0,6703.0,7165.0,7680.0,8183.0,8698.0,9207.0,9735.0,10265.0,10731.0,11213.0,11681.0,12170.0,12662.0,13103.0,13603.0,14116.0,14643.0,15163.0,15702.0,16240.0,16739.0,17257.0,17750.0,18272.0,18778.0,19237.0,19772.0,20302.0,20844.0,21361.0,21868.0,22382.0,22885.0,23420.0,23929.0,24472.0,24950.0,25366.0,25875.0,26404.0,26942.0,27472.0,28002.0,28532.0,29033.0,29558.0,30051.0,30572.0
JAC,343.0,652.0,1021.0,1177.0,1352.0,1684.0,2155.0,2637.0,2970.0,3128.0,3254.0,3602.0,4002.0,4394.0,4796.0,4951.0,5134.0,5486.0,6049.0,6568.0,6920.0,7098.0,7176.0,7480.0,7810.0,8104.0,8438.0,8536.0,8684.0,9049.0,9596.0,10122.0,10460.0,10616.0,10676.0,10929.0,11316.0,11651.0,12034.0,12220.0,12374.0,12819.0,13406.0,13951.0,14336.0,14562.0,14741.0,15076.0,15481.0,15844.0,16311.0,16460.0,16627.0,17148.0,17793.0,18397.0,18816.0,19022.0,19191.0,19580.0
JAN,626.0,1139.0,1756.0,2366.0,3007.0,3683.0,4377.0,5059.0,5683.0,6326.0,6949.0,7548.0,7974.0,8384.0,8813.0,9219.0,9651.0,10079.0,10539.0,11003.0,11379.0,11833.0,12264.0,12676.0,13010.0,13314.0,13696.0,14058.0,14461.0,14846.0,15253.0,15633.0,15984.0,16385.0,16751.0,17075.0,17645.0,18188.0,18795.0,19408.0,20039.0,20669.0,21327.0,21998.0,22612.0,23317.0,23971.0,24628.0,25276.0,25856.0,26493.0,27168.0,27838.0,28480.0,29147.0,29845.0,30523.0,31220.0,31918.0,32596.0
JAX,1475.0,2749.0,4428.0,6128.0,7836.0,9499.0,11229.0,12888.0,14426.0,16127.0,17770.0,19478.0,20927.0,22323.0,23867.0,25415.0,27000.0,28597.0,30129.0,31689.0,33216.0,34724.0,36202.0,37765.0,39104.0,40356.0,41887.0,43385.0,44975.0,46435.0,47889.0,49313.0,50441.0,51799.0,53175.0,54526.0,56660.0,58706.0,61058.0,63645.0,66336.0,68960.0,71691.0,74478.0,77141.0,79941.0,82577.0,85233.0,87869.0,90322.0,93282.0,96161.0,99155.0,102103.0,105075.0,107953.0,110454.0,113243.0,115867.0,118508.0
JFK,7975.0,15216.0,23628.0,32107.0,40889.0,49603.0,58728.0,67833.0,75822.0,84077.0,91752.0,99918.0,107454.0,114997.0,123514.0,131666.0,139993.0,148361.0,156896.0,165368.0,172997.0,180669.0,188235.0,196150.0,203715.0,210599.0,218525.0,226296.0,234212.0,242264.0,250530.0,258836.0,265990.0,273432.0,280566.0,288205.0,297505.0,306617.0,316603.0,327087.0,338074.0,349161.0,360398.0,371640.0,382233.0,393196.0,403405.0,414109.0,424348.0,433698.0,444795.0,455150.0,465931.0,476501.0,487172.0,498001.0,508151.0,518574.0,528497.0,538868.0
