Date,Airline,DelayType,DelayValue
2017-02,F9,CarrierDelay,2.82
2017-02,F9,WeatherDelay,0.13
2017-02,F9,NASDelay,2.67
2017-02,F9,LateAircraftDelay,4.7
2017-02,DL,CarrierDelay,2.33
2017-02,DL,WeatherDelay,0.47
2017-02,DL,NASDelay,1.66
2017-02,DL,SecurityDelay,0
2017-02,DL,LateAircraftDelay,1.6
2017-02,AA,CarrierDelay,2.86
2017-02,AA,WeatherDelay,0.23
2017-02,AA,NASDelay,2.11
2017-02,AA,SecurityDelay,0.01
2017-02,AA,LateAircraftDelay,2.43
2017-02,EV,CarrierDelay,4.94
2017-02,EV,WeatherDelay,0.21
2017-02,EV,NASDelay,2.49
2017-02,EV,LateAircraftDelay,4.08
2017-02,B6,CarrierDelay,4.39
2017-02,B6,WeatherDelay,0.35
2017-02,B6,NASDelay,3.5
2017-02,B6,SecurityDelay,0.04
2017-02,B6,LateAircraftDelay,5.9
2017-02,HA,CarrierDelay,3.94
2017-02,HA,WeatherDelay,1.09
2017-02,HA,NASDelay,0.37
2017-02,HA,SecurityDelay,0.01
2017-02,HA,LateAircraftDelay,5.75
2017-02,NK,CarrierDelay,2.55
2017-02,NK,WeatherDelay,0.14
2017-02,NK,NASDelay,5.07
2017-02,NK,SecurityDelay,0.01
2017-02,NK,LateAircraftDelay,2.93
2017-02,WN,CarrierDelay,1.73
2017-02,WN,WeatherDelay,0.32
2017-02,WN,NASDelay,1.62
2017-02,WN,SecurityDelay,0
2017-02,WN,LateAircraftDelay,3.52
2017-02,VX,CarrierDelay,2.25
2017-02,VX,WeatherDelay,1.56
2017-02,VX,NASDelay,9.66
2017-02,VX,SecurityDelay,0.03
2017-02,VX,LateAircraftDelay,6.35
2017-02,UA,CarrierDelay,3.3
2017-02,UA,WeatherDelay,0.46
2017-02,UA,NASDelay,4.08
2017-02,UA,SecurityDelay,0
2017-02,UA,LateAircraftDelay,4.56
2017-02,AS,CarrierDelay,2.96
2017-02,AS,WeatherDelay,0.68
2017-02,AS,NASDelay,4.21
2017-02,AS,SecurityDelay,0.02
2017-02,AS,LateAircraftDelay,3.79
2017-02,OO,CarrierDelay,4.86
2017-02,OO,WeatherDelay,0.71
2017-02,OO,NASDelay,2.96
2017-02,OO,SecurityDelay,0.01
2017-02,OO,LateAircraftDelay,5.6
2017-03,NK,CarrierDelay,3.99
2017-03,NK,WeatherDelay,0.28
2017-03,NK,NASDelay,6.96
2017-03,NK,SecurityDelay,0.01
2017-03,NK,LateAircraftDelay,5.06
2017-03,DL,CarrierDelay,3.03
2017-03,DL,WeatherDelay,0.62
2017-03,DL,NASDelay,2.37
2017-03,DL,SecurityDelay,0
2017-03,DL,LateAircraftDelay,2.41
2017-03,VX,CarrierDelay,2.59
2017-03,VX,WeatherDelay,0.75
2017-03,VX,NASDelay,8.29
2017-03,VX,SecurityDelay,0.03
2017-03,VX,LateAircraftDelay,7.22
2017-03,F9,CarrierDelay,2.69
2017-03,F9,WeatherDelay,0.19
2017-03,F9,NASDelay,3.54
2017-03,F9,LateAircraftDelay,5.95
2017-03,B6,CarrierDelay,5.15
2017-03,B6,WeatherDelay,0.22
2017-03,B6,NASDelay,5.19
2017-03,B6,SecurityDelay,0.02
2017-03,B6,LateAircraftDelay,7.19
2017-03,OO,CarrierDelay,4.81
2017-03,OO,WeatherDelay,0.77
2017-03,OO,NASDelay,2.95
2017-03,OO,SecurityDelay,0
2017-03,OO,LateAircraftDelay,6.36
2017-03,EV,CarrierDelay,7.4
2017-03,EV,WeatherDelay,0.21
2017-03,EV,NASDelay,3.36
2017-03,EV,LateAircraftDelay,6.45
2017-03,AA,CarrierDelay,3.65
2017-03,AA,WeatherDelay,0.23
2017-03,AA,NASDelay,2.7
2017-03,AA,SecurityDelay,0.02
2017-03,AA,LateAircraftDelay,3.88
2017-03,HA,CarrierDelay,3.07
2017-03,HA,WeatherDelay,0.37
2017-03,HA,NASDelay,0.08
2017-03,HA,SecurityDelay,0.02
2017-03,HA,LateAircraftDelay,2.36
2017-03,UA,CarrierDelay,3.18
2017-03,UA,WeatherDelay,0.23
2017-03,UA,NASDelay,3.8
2017-03,UA,LateAircraftDelay,4.55
2017-03,AS,CarrierDelay,2.39
2017-03,AS,WeatherDelay,0.19
2017-03,AS,NASDelay,3.14
2017-03,AS,SecurityDelay,0.05
2017-03,AS,LateAircraftDelay,3.16
2017-03,WN,CarrierDelay,2.05
2017-03,WN,WeatherDelay,0.33
2017-03,WN,NASDelay,1.7
2017-03,WN,SecurityDelay,0.01
2017-03,WN,LateAircraftDelay,4.23
2017-04,DL,CarrierDelay,6.98
2017-04,DL,WeatherDelay,3.04
2017-04,DL,NASDelay,3.85
2017-04,DL,SecurityDelay,0.01
2017-04,DL,LateAircraftDelay,6
2017-04,NK,CarrierDelay,4.07
2017-04,NK,WeatherDelay,0.2
2017-04,NK,NASDelay,6.61
2017-04,NK,SecurityDelay,0.03
2017-04,NK,LateAircraftDelay,4.98
2017-04,WN,CarrierDelay,2.42
2017-04,WN,WeatherDelay,0.38
2017-04,WN,NASDelay,1.91
2017-04,WN,SecurityDelay,0
2017-04,WN,LateAircraftDelay,5.22
2017-04,AS,CarrierDelay,2.09
2017-04,AS,WeatherDelay,0.15
2017-04,AS,NASDelay,3.16
2017-04,AS,SecurityDelay,0.02
2017-04,AS,LateAircraftDelay,2.84
2017-04,VX,CarrierDelay,2.39
2017-04,VX,WeatherDelay,0.79
2017-04,VX,NASDelay,11.98
2017-04,VX,SecurityDelay,0.18
2017-04,VX,LateAircraftDelay,7.77
2017-04,UA,CarrierDelay,2.75
2017-04,UA,WeatherDelay,0.22
2017-04,UA,NASDelay,4.88
2017-04,UA,LateAircraftDelay,4.54
2017-04,AA,CarrierDelay,3.85
2017-04,AA,WeatherDelay,0.4
2017-04,AA,NASDelay,3.75
2017-04,AA,SecurityDelay,0.02
2017-04,AA,LateAircraftDelay,5.06
2017-04,F9,CarrierDelay,3.09
2017-04,F9,WeatherDelay,0.17
2017-04,F9,NASDelay,4.37
2017-04,F9,LateAircraftDelay,6.84
2017-04,EV,CarrierDelay,8.3
2017-04,EV,WeatherDelay,0.41
2017-04,EV,NASDelay,3.91
2017-04,EV,LateAircraftDelay,7.15
2017-04,OO,CarrierDelay,5.42
2017-04,OO,WeatherDelay,0.58
2017-04,OO,NASDelay,2.84
2017-04,OO,SecurityDelay,0.01
2017-04,OO,LateAircraftDelay,6.2
2017-04,HA,CarrierDelay,2.56
2017-04,HA,WeatherDelay,0.1
2017-04,HA,NASDelay,0.04
2017-04,HA,LateAircraftDelay,1.41
2017-04,B6,CarrierDelay,5.29
2017-04,B6,WeatherDelay,0.23
2017-04,B6,NASDelay,5.96
2017-04,B6,SecurityDelay,0.03
2017-04,B6,LateAircraftDelay,8.82
2017-05,WN,CarrierDelay,2.78
2017-05,WN,WeatherDelay,0.43
2017-05,WN,NASDelay,2.07
2017-05,WN,SecurityDelay,0.01
2017-05,WN,LateAircraftDelay,5.74
2017-05,HA,CarrierDelay,2.86
2017-05,HA,WeatherDelay,0.01
2017-05,HA,NASDelay,0.17
2017-05,HA,SecurityDelay,0
2017-05,HA,LateAircraftDelay,1.26
2017-05,NK,CarrierDelay,4.37
2017-05,NK,WeatherDelay,0.33
2017-05,NK,NASDelay,8.3
2017-05,NK,SecurityDelay,0.04
2017-05,NK,LateAircraftDelay,5.25
2017-05,F9,CarrierDelay,2.73
2017-05,F9,WeatherDelay,0.21
2017-05,F9,NASDelay,4.71
2017-05,F9,LateAircraftDelay,7.12
2017-05,AS,CarrierDelay,1.98
2017-05,AS,WeatherDelay,0.24
2017-05,AS,NASDelay,3.11
2017-05,AS,SecurityDelay,0.03
2017-05,AS,LateAircraftDelay,2.24
2017-05,EV,CarrierDelay,7.16
2017-05,EV,WeatherDelay,0.18
2017-05,EV,NASDelay,4.53
2017-05,EV,LateAircraftDelay,6.08
2017-05,DL,CarrierDelay,3.76
2017-05,DL,WeatherDelay,0.27
2017-05,DL,NASDelay,3.7
2017-05,DL,SecurityDelay,0.01
2017-05,DL,LateAircraftDelay,3.31
2017-05,VX,CarrierDelay,2.96
2017-05,VX,WeatherDelay,0.24
2017-05,VX,NASDelay,11.95
2017-05,VX,SecurityDelay,0.05
2017-05,VX,LateAircraftDelay,9.13
2017-05,UA,CarrierDelay,2.85
2017-05,UA,WeatherDelay,0.41
2017-05,UA,NASDelay,4.76
2017-05,UA,LateAircraftDelay,4.22
2017-05,OO,CarrierDelay,4.36
2017-05,OO,WeatherDelay,0.47
2017-05,OO,NASDelay,2.64
2017-05,OO,SecurityDelay,0
2017-05,OO,LateAircraftDelay,5.19
2017-05,AA,CarrierDelay,3.53
2017-05,AA,WeatherDelay,0.23
2017-05,AA,NASDelay,3.45
2017-05,AA,SecurityDelay,0.02
2017-05,AA,LateAircraftDelay,4.09
2017-05,B6,CarrierDelay,6.53
2017-05,B6,WeatherDelay,0.25
2017-05,B6,NASDelay,7.7
2017-05,B6,SecurityDelay,0.04
2017-05,B6,LateAircraftDelay,10.45
2017-06,VX,CarrierDelay,3.88
2017-06,VX,WeatherDelay,0.26
2017-06,VX,NASDelay,7.3
2017-06,VX,SecurityDelay,0.08
2017-06,VX,LateAircraftDelay,7.35
2017-06,NK,CarrierDelay,4.07
2017-06,NK,WeatherDelay,0.72
2017-06,NK,NASDelay,9.27
2017-06,NK,SecurityDelay,0.1
2017-06,NK,LateAircraftDelay,6.98
2017-06,F9,CarrierDelay,3.99
2017-06,F9,WeatherDelay,0.31
2017-06,F9,NASDelay,5.28
2017-06,F9,LateAircraftDelay,8.69
2017-06,DL,CarrierDelay,3.89
2017-06,DL,WeatherDelay,0.58
2017-06,DL,NASDelay,3.36
2017-06,DL,SecurityDelay,0.01
2017-06,DL,LateAircraftDelay,3.44
2017-06,UA,CarrierDelay,3.71
2017-06,UA,WeatherDelay,0.58
2017-06,UA,NASDelay,4.74
2017-06,UA,SecurityDelay,0
2017-06,UA,LateAircraftDelay,5.87
2017-06,WN,CarrierDelay,3.57
2017-06,WN,WeatherDelay,0.72
2017-06,WN,NASDelay,2.11
2017-06,WN,SecurityDelay,0.02
2017-06,WN,LateAircraftDelay,7.33
2017-06,AS,CarrierDelay,2.14
2017-06,AS,WeatherDelay,0.14
2017-06,AS,NASDelay,2.89
2017-06,AS,SecurityDelay,0.04
2017-06,AS,LateAircraftDelay,2.49
2017-06,OO,CarrierDelay,5.31
2017-06,OO,WeatherDelay,0.61
2017-06,OO,NASDelay,2.41
2017-06,OO,SecurityDelay,0.02
2017-06,OO,LateAircraftDelay,6
2017-06,AA,CarrierDelay,4.78
2017-06,AA,WeatherDelay,0.99
2017-06,AA,NASDelay,4.46
2017-06,AA,SecurityDelay,0.02
2017-06,AA,LateAircraftDelay,6.74
2017-06,HA,CarrierDelay,2.75
2017-06,HA,WeatherDelay,0
2017-06,HA,NASDelay,0.11
2017-06,HA,SecurityDelay,0.01
2017-06,HA,LateAircraftDelay,1.03
2017-06,EV,CarrierDelay,7.1
2017-06,EV,WeatherDelay,0.3
2017-06,EV,NASDelay,5.76
2017-06,EV,LateAircraftDelay,6.42
2017-06,B6,CarrierDelay,7.89
2017-06,B6,WeatherDelay,1
2017-06,B6,NASDelay,7.84
2017-06,B6,SecurityDelay,0.04
2017-06,B6,LateAircraftDelay,14.55
2017-07,AS,CarrierDelay,2.1
2017-07,AS,WeatherDelay,0.24
2017-07,AS,NASDelay,1.92
2017-07,AS,SecurityDelay,0.05
2017-07,AS,LateAircraftDelay,1.94
2017-07,OO,CarrierDelay,5.68
2017-07,OO,WeatherDelay,0.58
2017-07,OO,NASDelay,2.65
2017-07,OO,SecurityDelay,0.01
2017-07,OO,LateAircraftDelay,6.91
2017-07,AA,CarrierDelay,5.21
2017-07,AA,WeatherDelay,1.17
2017-07,AA,NASDelay,4.04
2017-07,AA,SecurityDelay,0.04
2017-07,AA,LateAircraftDelay,6.8
2017-07,DL,CarrierDelay,4.24
2017-07,DL,WeatherDelay,0.64
2017-07,DL,NASDelay,3.11
2017-07,DL,SecurityDelay,0.03
2017-07,DL,LateAircraftDelay,3.36
2017-07,EV,CarrierDelay,6.7
2017-07,EV,WeatherDelay,0.36
2017-07,EV,NASDelay,5.46
2017-07,EV,LateAircraftDelay,5.85
2017-07,NK,CarrierDelay,1.68
2017-07,NK,WeatherDelay,0.38
2017-07,NK,NASDelay,12.32
2017-07,NK,SecurityDelay,0.02
2017-07,NK,LateAircraftDelay,2.78
2017-07,F9,CarrierDelay,3.65
2017-07,F9,WeatherDelay,0.32
2017-07,F9,NASDelay,4.49
2017-07,F9,LateAircraftDelay,9.55
2017-07,WN,CarrierDelay,3.28
2017-07,WN,WeatherDelay,0.67
2017-07,WN,NASDelay,1.93
2017-07,WN,SecurityDelay,0.01
2017-07,WN,LateAircraftDelay,6.57
2017-07,HA,CarrierDelay,1.68
2017-07,HA,WeatherDelay,0.01
2017-07,HA,NASDelay,0.08
2017-07,HA,SecurityDelay,0.03
2017-07,HA,LateAircraftDelay,0.96
2017-07,VX,CarrierDelay,2.37
2017-07,VX,WeatherDelay,0.4
2017-07,VX,NASDelay,5.37
2017-07,VX,SecurityDelay,0.05
2017-07,VX,LateAircraftDelay,4.45
2017-07,B6,CarrierDelay,7.67
2017-07,B6,WeatherDelay,0.85
2017-07,B6,NASDelay,6.85
2017-07,B6,SecurityDelay,0.03
2017-07,B6,LateAircraftDelay,12.51
2017-07,UA,CarrierDelay,3.71
2017-07,UA,WeatherDelay,0.97
2017-07,UA,NASDelay,4.55
2017-07,UA,LateAircraftDelay,6.97
2017-08,B6,CarrierDelay,6.69
2017-08,B6,WeatherDelay,0.67
2017-08,B6,NASDelay,4.95
2017-08,B6,SecurityDelay,0.06
2017-08,B6,LateAircraftDelay,9.17
2017-08,F9,CarrierDelay,3.41
2017-08,F9,WeatherDelay,0.12
2017-08,F9,NASDelay,3.97
2017-08,F9,LateAircraftDelay,8.04
2017-08,WN,CarrierDelay,3.72
2017-08,WN,WeatherDelay,0.59
2017-08,WN,NASDelay,2.17
2017-08,WN,SecurityDelay,0.01
2017-08,WN,LateAircraftDelay,7.39
2017-08,AA,CarrierDelay,3.94
2017-08,AA,WeatherDelay,0.58
2017-08,AA,NASDelay,3.42
2017-08,AA,SecurityDelay,0.03
2017-08,AA,LateAircraftDelay,4.63
2017-08,VX,CarrierDelay,2.98
2017-08,VX,WeatherDelay,0.28
2017-08,VX,NASDelay,8.9
2017-08,VX,SecurityDelay,0.04
2017-08,VX,LateAircraftDelay,7.25
2017-08,UA,CarrierDelay,2.87
2017-08,UA,WeatherDelay,0.96
2017-08,UA,NASDelay,4.24
2017-08,UA,SecurityDelay,0
2017-08,UA,LateAircraftDelay,5.2
2017-08,DL,CarrierDelay,2.88
2017-08,DL,WeatherDelay,0.27
2017-08,DL,NASDelay,1.97
2017-08,DL,SecurityDelay,0.01
2017-08,DL,LateAircraftDelay,2.07
2017-08,EV,CarrierDelay,5.56
2017-08,EV,WeatherDelay,0.4
2017-08,EV,NASDelay,4.41
2017-08,EV,LateAircraftDelay,5.57
2017-08,NK,CarrierDelay,2
2017-08,NK,WeatherDelay,0.42
2017-08,NK,NASDelay,7.71
2017-08,NK,SecurityDelay,0.02
2017-08,NK,LateAircraftDelay,2.93
2017-08,HA,CarrierDelay,1.88
2017-08,HA,WeatherDelay,0.04
2017-08,HA,NASDelay,0.06
2017-08,HA,SecurityDelay,0
2017-08,HA,LateAircraftDelay,0.89
2017-08,OO,CarrierDelay,6.34
2017-08,OO,WeatherDelay,0.7
2017-08,OO,NASDelay,2.96
2017-08,OO,SecurityDelay,0.02
2017-08,OO,LateAircraftDelay,7.38
2017-08,AS,CarrierDelay,1.95
2017-08,AS,WeatherDelay,0.15
2017-08,AS,NASDelay,2.82
2017-08,AS,SecurityDelay,0.07
2017-08,AS,LateAircraftDelay,2.32
2017-09,DL,CarrierDelay,2.49
2017-09,DL,WeatherDelay,0.51
2017-09,DL,NASDelay,1.61
2017-09,DL,SecurityDelay,0
2017-09,DL,LateAircraftDelay,1.25
2017-09,NK,CarrierDelay,3.45
2017-09,NK,WeatherDelay,0.32
2017-09,NK,NASDelay,4
2017-09,NK,SecurityDelay,0.02
2017-09,NK,LateAircraftDelay,3.5
2017-09,HA,CarrierDelay,1.76
2017-09,HA,WeatherDelay,0.07
2017-09,HA,NASDelay,0.03
2017-09,HA,SecurityDelay,0.01
2017-09,HA,LateAircraftDelay,0.54
2017-09,B6,CarrierDelay,4.61
2017-09,B6,WeatherDelay,0.48
2017-09,B6,NASDelay,4.74
2017-09,B6,SecurityDelay,0.02
2017-09,B6,LateAircraftDelay,6.22
2017-09,EV,CarrierDelay,4.38
2017-09,EV,WeatherDelay,0.09
2017-09,EV,NASDelay,3.23
2017-09,EV,LateAircraftDelay,3.42
2017-09,WN,CarrierDelay,2.01
2017-09,WN,WeatherDelay,0.28
2017-09,WN,NASDelay,1.21
2017-09,WN,SecurityDelay,0
2017-09,WN,LateAircraftDelay,3.59
2017-09,UA,CarrierDelay,1.89
2017-09,UA,WeatherDelay,0.19
2017-09,UA,NASDelay,2.64
2017-09,UA,SecurityDelay,0
2017-09,UA,LateAircraftDelay,2.38
2017-09,VX,CarrierDelay,2.36
2017-09,VX,WeatherDelay,0.24
2017-09,VX,NASDelay,5.09
2017-09,VX,SecurityDelay,0.07
2017-09,VX,LateAircraftDelay,4.05
2017-09,F9,CarrierDelay,2.53
2017-09,F9,WeatherDelay,0.07
2017-09,F9,NASDelay,1.98
2017-09,F9,LateAircraftDelay,4.07
2017-09,AA,CarrierDelay,2.79
2017-09,AA,WeatherDelay,0.33
2017-09,AA,NASDelay,1.88
2017-09,AA,SecurityDelay,0.02
2017-09,AA,LateAircraftDelay,2.33
2017-09,AS,CarrierDelay,1.84
2017-09,AS,WeatherDelay,0.13
2017-09,AS,NASDelay,1.97
2017-09,AS,SecurityDelay,0.01
2017-09,AS,LateAircraftDelay,1.48
2017-09,OO,CarrierDelay,3.6
2017-09,OO,WeatherDelay,0.37
2017-09,OO,NASDelay,1.64
2017-09,OO,SecurityDelay,0.01
2017-09,OO,LateAircraftDelay,3.57
2017-10,OO,CarrierDelay,4.91
2017-10,OO,WeatherDelay,0.54
2017-10,OO,NASDelay,2.33
2017-10,OO,SecurityDelay,0.01
2017-10,OO,LateAircraftDelay,5.32
2017-10,WN,CarrierDelay,2.24
2017-10,WN,WeatherDelay,0.06
2017-10,WN,NASDelay,1.08
2017-10,WN,SecurityDelay,0.03
2017-10,WN,LateAircraftDelay,3.1
2017-10,UA,CarrierDelay,2.01
2017-10,UA,WeatherDelay,0.33
2017-10,UA,NASDelay,3.6
2017-10,UA,SecurityDelay,0
2017-10,UA,LateAircraftDelay,3.23
2017-10,DL,CarrierDelay,2.52
2017-10,DL,WeatherDelay,0.17
2017-10,DL,NASDelay,1.96
2017-10,DL,SecurityDelay,0.01
2017-10,DL,LateAircraftDelay,1.73
2017-10,F9,CarrierDelay,3.3
2017-10,F9,WeatherDelay,0.04
2017-10,F9,NASDelay,2.6
2017-10,F9,LateAircraftDelay,6.9
2017-10,AS,CarrierDelay,1.87
2017-10,AS,WeatherDelay,0.07
2017-10,AS,NASDelay,2.25
2017-10,AS,SecurityDelay,0.03
2017-10,AS,LateAircraftDelay,2.03
2017-10,HA,CarrierDelay,2.12
2017-10,HA,WeatherDelay,0.23
2017-10,HA,NASDelay,0.03
2017-10,HA,SecurityDelay,0.01
2017-10,HA,LateAircraftDelay,1.47
2017-10,NK,CarrierDelay,2.08
2017-10,NK,WeatherDelay,0.24
2017-10,NK,NASDelay,3.47
2017-10,NK,SecurityDelay,0.07
2017-10,NK,LateAircraftDelay,2.96
2017-10,B6,CarrierDelay,3.29
2017-10,B6,WeatherDelay,0.26
2017-10,B6,NASDelay,4.44
2017-10,B6,SecurityDelay,0.03
2017-10,B6,LateAircraftDelay,4.36
2017-10,EV,CarrierDelay,6.11
2017-10,EV,WeatherDelay,0.2
2017-10,EV,NASDelay,3.54
2017-10,EV,LateAircraftDelay,4.99
2017-10,AA,CarrierDelay,2.92
2017-10,AA,WeatherDelay,0.16
2017-10,AA,NASDelay,2.14
2017-10,AA,SecurityDelay,0.02
2017-10,AA,LateAircraftDelay,2.67
2017-10,VX,CarrierDelay,2.62
2017-10,VX,WeatherDelay,0.22
2017-10,VX,NASDelay,7.87
2017-10,VX,SecurityDelay,0.02
2017-10,VX,LateAircraftDelay,5.91
2017-11,WN,CarrierDelay,2.09
2017-11,WN,WeatherDelay,0.08
2017-11,WN,NASDelay,0.7
2017-11,WN,SecurityDelay,0.05
2017-11,WN,LateAircraftDelay,2.77
2017-11,OO,CarrierDelay,4.11
2017-11,OO,WeatherDelay,0.61
2017-11,OO,NASDelay,1.92
2017-11,OO,SecurityDelay,0.03
2017-11,OO,LateAircraftDelay,3.86
2017-11,DL,CarrierDelay,1.73
2017-11,DL,WeatherDelay,0.11
2017-11,DL,NASDelay,0.84
2017-11,DL,SecurityDelay,0.01
2017-11,DL,LateAircraftDelay,0.67
2017-11,UA,CarrierDelay,1.86
2017-11,UA,WeatherDelay,0.05
2017-11,UA,NASDelay,2.61
2017-11,UA,LateAircraftDelay,2.76
2017-11,HA,CarrierDelay,2.36
2017-11,HA,WeatherDelay,0.03
2017-11,HA,NASDelay,0.03
2017-11,HA,SecurityDelay,0
2017-11,HA,LateAircraftDelay,1.25
2017-11,NK,CarrierDelay,1.73
2017-11,NK,WeatherDelay,0.03
2017-11,NK,NASDelay,2.5
2017-11,NK,SecurityDelay,0.07
2017-11,NK,LateAircraftDelay,1.92
2017-11,B6,CarrierDelay,2.53
2017-11,B6,WeatherDelay,0.03
2017-11,B6,NASDelay,1.78
2017-11,B6,SecurityDelay,0.1
2017-11,B6,LateAircraftDelay,2.26
2017-11,VX,CarrierDelay,2.16
2017-11,VX,WeatherDelay,0.3
2017-11,VX,NASDelay,4.83
2017-11,VX,SecurityDelay,0.08
2017-11,VX,LateAircraftDelay,3.57
2017-11,AS,CarrierDelay,2.08
2017-11,AS,WeatherDelay,0.66
2017-11,AS,NASDelay,2.96
2017-11,AS,SecurityDelay,0.07
2017-11,AS,LateAircraftDelay,2.98
2017-11,F9,CarrierDelay,2.67
2017-11,F9,WeatherDelay,0.04
2017-11,F9,NASDelay,1.52
2017-11,F9,LateAircraftDelay,4.8
2017-11,EV,CarrierDelay,3
2017-11,EV,WeatherDelay,0.13
2017-11,EV,NASDelay,2.65
2017-11,EV,LateAircraftDelay,2.9
2017-11,AA,CarrierDelay,2.41
2017-11,AA,WeatherDelay,0.08
2017-11,AA,NASDelay,1.21
2017-11,AA,SecurityDelay,0.06
2017-11,AA,LateAircraftDelay,1.95
2017-12,VX,CarrierDelay,2.84
2017-12,VX,WeatherDelay,0.07
2017-12,VX,NASDelay,2.68
2017-12,VX,SecurityDelay,0.04
2017-12,VX,LateAircraftDelay,2.56
2017-12,NK,CarrierDelay,3.13
2017-12,NK,WeatherDelay,0.39
2017-12,NK,NASDelay,5.46
2017-12,NK,SecurityDelay,0.03
2017-12,NK,LateAircraftDelay,3.54
2017-12,AS,CarrierDelay,2.12
2017-12,AS,WeatherDelay,0.31
2017-12,AS,NASDelay,2.25
2017-12,AS,SecurityDelay,0.08
2017-12,AS,LateAircraftDelay,2.41
2017-12,DL,CarrierDelay,3.84
2017-12,DL,WeatherDelay,1.46
2017-12,DL,NASDelay,2.73
2017-12,DL,SecurityDelay,0.01
2017-12,DL,LateAircraftDelay,2.26
2017-12,HA,CarrierDelay,4.04
2017-12,HA,WeatherDelay,0.37
2017-12,HA,NASDelay,0.17
2017-12,HA,SecurityDelay,0
2017-12,HA,LateAircraftDelay,3.64
2017-12,OO,CarrierDelay,6.28
2017-12,OO,WeatherDelay,1.5
2017-12,OO,NASDelay,3.2
2017-12,OO,SecurityDelay,0.02
2017-12,OO,LateAircraftDelay,7.41
2017-12,AA,CarrierDelay,3.62
2017-12,AA,WeatherDelay,0.6
2017-12,AA,NASDelay,2.46
2017-12,AA,SecurityDelay,0.02
2017-12,AA,LateAircraftDelay,3.69
2017-12,UA,CarrierDelay,2.46
2017-12,UA,WeatherDelay,0.63
2017-12,UA,NASDelay,3.07
2017-12,UA,LateAircraftDelay,3.24
2017-12,WN,CarrierDelay,3.08
2017-12,WN,WeatherDelay,0.19
2017-12,WN,NASDelay,1.35
2017-12,WN,SecurityDelay,0.06
2017-12,WN,LateAircraftDelay,4.78
2017-12,B6,CarrierDelay,5.74
2017-12,B6,WeatherDelay,0.5
2017-12,B6,NASDelay,3.46
2017-12,B6,SecurityDelay,0.04
2017-12,B6,LateAircraftDelay,7.54
2017-12,F9,CarrierDelay,4.39
2017-12,F9,WeatherDelay,0.3
2017-12,F9,NASDelay,3.43
2017-12,F9,LateAircraftDelay,7.66
2017-12,EV,CarrierDelay,5.48
2017-12,EV,WeatherDelay,0.79
2017-12,EV,NASDelay,5.07
2017-12,EV,LateAircraftDelay,5.44
2018-01,UA,CarrierDelay,2.2
2018-01,UA,WeatherDelay,0.72
2018-01,UA,NASDelay,2.71
2018-01,UA,LateAircraftDelay,2.99
2018-01,AS,CarrierDelay,1.35
2018-01,AS,WeatherDelay,0.12
2018-01,AS,NASDelay,1.73
2018-01,AS,SecurityDelay,0.02
2018-01,AS,LateAircraftDelay,1.39
2018-01,9E,CarrierDelay,4.64
2018-01,9E,WeatherDelay,2.34
2018-01,9E,NASDelay,3.43
2018-01,9E,SecurityDelay,0
2018-01,9E,LateAircraftDelay,5.17
2018-01,B6,CarrierDelay,8.31
2018-01,B6,WeatherDelay,0.62
2018-01,B6,NASDelay,3.8
2018-01,B6,SecurityDelay,0.05
2018-01,B6,LateAircraftDelay,9.97
2018-01,EV,CarrierDelay,6.63
2018-01,EV,WeatherDelay,0.85
2018-01,EV,NASDelay,4.13
2018-01,EV,LateAircraftDelay,5.87
2018-01,F9,CarrierDelay,4.88
2018-01,F9,WeatherDelay,0.22
2018-01,F9,NASDelay,3.13
2018-01,F9,LateAircraftDelay,9.56
2018-01,G4,CarrierDelay,5.02
2018-01,G4,WeatherDelay,1.02
2018-01,G4,NASDelay,1.96
2018-01,G4,SecurityDelay,0.04
2018-01,G4,LateAircraftDelay,5.58
2018-01,HA,CarrierDelay,3.02
2018-01,HA,WeatherDelay,0.49
2018-01,HA,NASDelay,0.1
2018-01,HA,SecurityDelay,0.06
2018-01,HA,LateAircraftDelay,1.27
2018-01,MQ,CarrierDelay,3.39
2018-01,MQ,WeatherDelay,1.37
2018-01,MQ,NASDelay,3.05
2018-01,MQ,SecurityDelay,0.01
2018-01,MQ,LateAircraftDelay,4.99
2018-01,NK,CarrierDelay,2.59
2018-01,NK,WeatherDelay,0.18
2018-01,NK,NASDelay,4.46
2018-01,NK,SecurityDelay,0.03
2018-01,NK,LateAircraftDelay,2.57
2018-01,OH,CarrierDelay,4.38
2018-01,OH,WeatherDelay,0.8
2018-01,OH,NASDelay,2.26
2018-01,OH,SecurityDelay,0.03
2018-01,OH,LateAircraftDelay,7.81
2018-01,OO,CarrierDelay,6.67
2018-01,OO,WeatherDelay,1.33
2018-01,OO,NASDelay,3.01
2018-01,OO,SecurityDelay,0.03
2018-01,OO,LateAircraftDelay,8.11
2018-01,VX,CarrierDelay,2.28
2018-01,VX,WeatherDelay,0.13
2018-01,VX,NASDelay,3.77
2018-01,VX,SecurityDelay,0.05
2018-01,VX,LateAircraftDelay,1.76
2018-01,WN,CarrierDelay,2.27
2018-01,WN,WeatherDelay,0.13
2018-01,WN,NASDelay,1.43
2018-01,WN,SecurityDelay,0.02
2018-01,WN,LateAircraftDelay,3.48
2018-01,YV,CarrierDelay,5.17
2018-01,YV,WeatherDelay,0.76
2018-01,YV,NASDelay,1.99
